timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597349672944,684,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",BuyTickets Group 1-1,,true,,3704,2107,1,1,null,684,1,0
1597349673629,220,flightst_click-1,200,Ok,BuyTickets Group 1-1,text,true,,735,694,1,1,http://localhost:8090/WebTours/welcome.pl?page=search,220,0,0
1597349673850,223,flightst_click-2,200,Ok,BuyTickets Group 1-1,text,true,,1729,697,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,223,0,0
1597349674074,427,flightst_click-3,200,Ok,BuyTickets Group 1-1,text,true,,4435,698,1,1,http://localhost:8090/WebTours/reservations.pl?page=welcome,427,0,0
1597349673629,870,Flightst_click,200,"Number of samples in transaction : 3, number of failing samples : 0",BuyTickets Group 1-1,,true,,6899,2089,1,1,null,870,3,0
1597349674502,230,Continue_click-1,200,Ok,BuyTickets Group 1-1,text,true,,2615,1035,1,1,http://localhost:8090/WebTours/reservations.pl,230,0,0
1597349674502,230,Continue_click,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,2615,1035,1,1,null,230,0,0
1597349674733,235,Choose_flight-1,200,Ok,BuyTickets Group 1-1,text,true,,2964,923,1,1,http://localhost:8090/WebTours/reservations.pl,235,0,0
1597349674733,235,Choose_flight,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,2964,923,1,1,null,235,1,0
1597349674970,233,Insert_payment_details-1,200,Ok,BuyTickets Group 1-1,text,true,,2829,1129,1,1,http://localhost:8090/WebTours/reservations.pl,233,0,0
1597349674969,233,Insert_payment_details,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,2829,1129,1,1,null,233,1,0
1597349675203,225,logout-1,200,Ok,BuyTickets Group 1-1,text,true,,1016,668,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=1,225,0,0
1597349675429,224,logout-2,200,Ok,BuyTickets Group 1-1,text,true,,3011,531,1,1,http://localhost:8090/WebTours/nav.pl?in=home,224,0,0
