timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1596980970566,1703183,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980970566,21001,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980971567,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980971579,1704535,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980971579,22938,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980972579,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980972579,1704746,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980972579,23362,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980973580,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980973580,1705507,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980973580,27032,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980974580,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980974580,1705589,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980974580,25564,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980975580,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980975588,1705667,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980975588,21793,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980976589,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980976589,1705953,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980976589,27984,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980977589,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980977589,1707015,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980977589,24551,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980978590,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980978590,1707003,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980978590,17179,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980979590,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980979590,1707980,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980979590,17611,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980980591,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980980597,1709128,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980980597,33806,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980981597,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980981597,1710488,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980981597,40398,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980982597,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980982597,1726523,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980982597,46070,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980983598,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980983609,1726808,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980983609,39078,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980984609,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980984609,1727722,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980984609,32547,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980985610,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980985635,1727886,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980985635,25198,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980986635,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980986635,1729191,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980986635,25273,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980987636,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980987636,1733082,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980987636,21826,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980988636,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980988636,1734156,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980988636,24193,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980989636,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980989636,1734164,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980989636,35415,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980990637,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980990639,1729816,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980990639,34119,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980991639,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980991639,1731003,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980991639,26612,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980992640,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980992640,1730601,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980992640,40302,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980993640,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980993640,1730750,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980993640,33092,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980994641,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980994641,1730906,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980994641,27229,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980995641,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980995647,1731710,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980995647,32025,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980996647,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980996647,1732875,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980996647,28439,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980997648,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980997648,1738257,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980997648,22158,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980998663,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980998737,1739496,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980998737,32800,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980999738,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
